Waste_Record_ID,Inventory_ID,Medicine_ID,Batch_Number,Waste_Date,Expiry_Date,Quantity_Wasted,Unit_Cost,Total_Waste_Value,Waste_Reason,Disposal_Method,Disposal_Status,Reported_By,Warehouse_Location,Remarks
WR001228,INV000852,MED062121,BAT882193,2026-06-07,2027-04-08,32,154.11,4931.52,Recalled,Biohazard Disposal,Completed,EMP010,WH-C,Manufacturer recall
WR001229,INV002699,MED012505,BAT321521,2026-03-05,2027-05-12,68,124.07,8436.76,Overstock,Recycling,Completed,EMP014,WH-D,Low demand
WR001230,INV000364,MED076441,BAT765213,2026-04-27,2026-03-02,83,521.16,43256.28,Expired,Recycling,Completed,EMP003,WH-D,Expired stock removed
WR001231,INV003958,MED121881,BAT503543,2026-03-16,2027-02-07,96,84.36,8098.56,Recalled,Recycling,Completed,EMP019,WH-A,Manufacturer recall
WR001232,INV002000,MED079645,BAT281050,2026-07-06,2025-11-06,175,450.32,78806.0,Overstock,Incineration,Completed,EMP020,WH-D,Excess inventory
WR001233,INV004401,MED000356,BAT644894,2026-06-07,2027-12-01,127,148.58,18869.66,Overstock,Biohazard Disposal,Completed,EMP006,WH-D,Excess inventory
WR001234,INV003371,MED070162,BAT393242,2026-07-21,2026-09-09,104,227.89,23700.56,Expired,Return to Supplier,Completed,EMP014,WH-E,Medicine expired
WR001235,INV004238,MED025896,BAT869372,2026-07-21,2027-07-02,191,287.51,54914.41,Expired,Incineration,Completed,EMP004,WH-E,Expired stock removed
WR001236,INV004212,MED007591,BAT139227,2026-02-14,2025-05-27,35,154.89,5421.15,Expired,Incineration,Completed,EMP014,WH-B,Expired stock removed
WR001237,INV004332,MED100791,BAT991525,2026-07-21,2028-05-13,78,591.72,46154.16,Expired,Incineration,Completed,EMP005,WH-C,Expired stock removed
WR001238,INV003874,MED010274,BAT887382,2026-07-21,2027-07-09,22,304.88,6707.36,Expired,Incineration,Completed,EMP008,WH-E,Medicine expired
WR001239,INV003724,MED129129,BAT531420,2026-07-21,2026-11-09,113,62.03,7009.39,Expired,Return to Supplier,Completed,EMP003,WH-C,Expired stock removed
WR001240,INV004424,MED040807,BAT608063,2026-07-21,2028-02-25,33,599.09,19769.97,Expired,Return to Supplier,Completed,EMP003,WH-B,Expired stock removed
WR001241,INV003464,MED073830,BAT134608,2026-04-17,2025-08-09,6,267.3,1603.8,Overstock,Return to Supplier,Completed,EMP002,WH-C,Excess inventory
WR001242,INV002121,MED035381,BAT892019,2026-01-05,2025-04-29,12,186.53,2238.36,Expired,Biohazard Disposal,Completed,EMP020,WH-B,Expired stock removed
WR001243,INV004308,MED087493,BAT176510,2026-07-21,2027-03-26,83,201.04,16686.32,Expired,Return to Supplier,Completed,EMP020,WH-A,Medicine expired
WR001244,INV004156,MED047794,BAT919091,2026-07-21,2028-08-29,122,334.01,40749.22,Expired,Recycling,Completed,EMP018,WH-A,Medicine expired
WR001245,INV001351,MED094759,BAT275516,2026-06-20,2026-04-30,128,598.42,76597.76,Expired,Biohazard Disposal,Completed,EMP005,WH-E,Expired stock removed
WR001246,INV001976,MED036542,BAT157260,2025-07-12,2025-01-07,56,468.38,26229.28,Expired,Recycling,Completed,EMP009,WH-C,Medicine expired
WR001247,INV000147,MED134145,BAT856215,2026-04-03,2027-01-27,117,433.15,50678.55,Damaged,Biohazard Disposal,Completed,EMP001,WH-C,Broken container
WR001248,INV002601,MED077461,BAT541800,2026-05-23,2026-10-15,12,474.21,5690.52,Recalled,Incineration,Completed,EMP017,WH-C,Manufacturer recall
WR001249,INV004425,MED013365,BAT167633,2026-02-23,2028-07-08,75,355.74,26680.5,Recalled,Recycling,Completed,EMP016,WH-B,Safety recall
WR001250,INV002810,MED024004,BAT342274,2026-02-11,2028-03-07,24,196.81,4723.44,Recalled,Recycling,Completed,EMP013,WH-C,Manufacturer recall
WR001251,INV004565,MED076095,BAT717981,2026-07-21,2028-02-18,171,351.66,60133.86,Expired,Biohazard Disposal,Pending,EMP001,WH-A,Medicine expired
WR001252,INV004568,MED108541,BAT505675,2026-07-21,2027-12-04,156,505.5,78858.0,Expired,Incineration,Completed,EMP019,WH-D,Medicine expired
WR001253,INV000991,MED050993,BAT423595,2025-11-26,2025-06-27,195,302.63,59012.85,Expired,Biohazard Disposal,Completed,EMP010,WH-C,Medicine expired
WR001254,INV001250,MED113957,BAT695833,2026-07-21,2027-08-22,81,93.07,7538.67,Expired,Return to Supplier,Completed,EMP014,WH-C,Expired stock removed
WR001255,INV000792,MED042698,BAT433799,2026-07-21,2028-07-15,18,22.2,399.6,Expired,Recycling,Completed,EMP020,WH-C,Medicine expired
WR001256,INV000303,MED013742,BAT578933,2026-04-19,2025-06-26,187,471.78,88222.86,Expired,Return to Supplier,Completed,EMP017,WH-D,Expired stock removed
WR001257,INV004587,MED073596,BAT878842,2026-02-08,2026-03-21,78,264.35,20619.3,Damaged,Recycling,Completed,EMP009,WH-B,Packaging damaged
WR001258,INV000464,MED099357,BAT296243,2026-07-21,2026-08-02,159,209.14,33253.26,Expired,Return to Supplier,Pending,EMP020,WH-B,Expired stock removed
WR001259,INV002036,MED052551,BAT731603,2026-04-23,2027-10-16,122,10.37,1265.14,Recalled,Return to Supplier,Completed,EMP003,WH-B,Manufacturer recall
WR001260,INV000306,MED034113,BAT349736,2026-07-21,2028-02-14,177,428.43,75832.11,Expired,Recycling,Completed,EMP007,WH-E,Expired stock removed
WR001261,INV002284,MED031958,BAT485733,2026-07-21,2027-07-19,75,143.04,10728.0,Expired,Biohazard Disposal,Completed,EMP002,WH-C,Medicine expired
WR001262,INV001693,MED063712,BAT722429,2026-06-08,2027-03-29,62,180.03,11161.86,Recalled,Incineration,Completed,EMP012,WH-B,Safety recall
WR001263,INV003386,MED093255,BAT895339,2026-03-03,2026-06-06,149,221.2,32958.8,Contaminated,Recycling,Completed,EMP008,WH-C,Quality issue
WR001264,INV002664,MED036767,BAT139987,2026-07-21,2027-02-21,49,75.63,3705.87,Expired,Biohazard Disposal,Completed,EMP010,WH-A,Expired stock removed
WR001265,INV004444,MED129585,BAT838674,2026-06-06,2027-01-08,98,237.26,23251.48,Damaged,Incineration,Pending,EMP010,WH-C,Packaging damaged
WR001266,INV000255,MED012111,BAT726979,2026-07-21,2028-09-13,133,554.48,73745.84,Expired,Incineration,Completed,EMP008,WH-E,Expired stock removed
WR001267,INV002596,MED055542,BAT989995,2026-07-21,2028-04-10,4,501.36,2005.44,Expired,Biohazard Disposal,Completed,EMP009,WH-A,Expired stock removed
WR001268,INV001549,MED107658,BAT366487,2026-07-21,2027-05-29,155,29.12,4513.6,Expired,Biohazard Disposal,Pending,EMP003,WH-B,Medicine expired
WR001269,INV000371,MED079142,BAT886553,2026-06-11,2026-01-01,17,138.47,2353.99,Damaged,Incineration,Completed,EMP006,WH-A,Broken container
WR001270,INV000105,MED133222,BAT945664,2026-06-21,2028-01-30,68,283.66,19288.88,Overstock,Incineration,Completed,EMP002,WH-D,Excess inventory
WR001271,INV001659,MED040410,BAT914972,2026-07-21,2027-01-07,151,354.63,53549.13,Expired,Return to Supplier,Completed,EMP004,WH-C,Medicine expired
WR001272,INV003818,MED102070,BAT875448,2025-12-20,2025-10-23,164,39.78,6523.92,Expired,Return to Supplier,Completed,EMP014,WH-A,Medicine expired
WR001273,INV001284,MED093995,BAT658224,2026-07-21,2028-09-29,159,555.59,88338.81,Expired,Biohazard Disposal,Completed,EMP009,WH-E,Expired stock removed
WR001274,INV001115,MED038192,BAT781478,2026-07-21,2027-04-30,73,165.83,12105.59,Expired,Biohazard Disposal,Completed,EMP020,WH-A,Medicine expired
WR001275,INV001594,MED132120,BAT934375,2026-07-21,2027-09-01,3,351.81,1055.43,Expired,Incineration,Completed,EMP006,WH-A,Expired stock removed
WR001276,INV000349,MED030683,BAT321659,2026-07-21,2028-09-15,30,520.98,15629.4,Expired,Recycling,Completed,EMP015,WH-B,Expired stock removed
WR001277,INV004579,MED039073,BAT307495,2026-07-21,2027-03-23,85,412.48,35060.8,Expired,Return to Supplier,Completed,EMP011,WH-C,Medicine expired
WR001278,INV001288,MED062023,BAT568516,2026-03-11,2027-12-25,49,356.18,17452.82,Recalled,Incineration,Completed,EMP010,WH-E,Safety recall
WR001279,INV003206,MED115632,BAT837198,2026-07-21,2026-10-29,163,231.82,37786.66,Expired,Incineration,Completed,EMP010,WH-A,Medicine expired
WR001280,INV002316,MED104953,BAT521840,2026-07-10,2027-11-10,79,397.03,31365.37,Recalled,Incineration,Completed,EMP014,WH-D,Manufacturer recall
WR001281,INV002663,MED005353,BAT759251,2026-07-09,2026-06-24,58,389.9,22614.2,Damaged,Incineration,Completed,EMP020,WH-C,Broken container
WR001282,INV000451,MED100309,BAT806765,2025-08-30,2025-08-22,152,585.51,88997.52,Expired,Return to Supplier,Completed,EMP020,WH-D,Expired stock removed
WR001283,INV002936,MED069001,BAT983348,2026-02-19,2028-02-23,35,190.5,6667.5,Recalled,Biohazard Disposal,Completed,EMP003,WH-D,Manufacturer recall
WR001284,INV002685,MED018550,BAT878237,2026-05-08,2028-10-04,132,328.62,43377.84,Damaged,Return to Supplier,Completed,EMP011,WH-C,Packaging damaged
WR001285,INV000155,MED019285,BAT349183,2026-02-28,2026-06-21,3,385.18,1155.54,Overstock,Return to Supplier,Completed,EMP001,WH-A,Low demand
WR001286,INV000717,MED136232,BAT931145,2026-07-21,2027-06-24,158,160.1,25295.8,Expired,Recycling,Completed,EMP007,WH-C,Expired stock removed
WR001287,INV000667,MED044423,BAT200488,2026-05-15,2029-01-04,171,12.67,2166.57,Overstock,Incineration,Completed,EMP019,WH-D,Excess inventory
WR001288,INV003750,MED028712,BAT304428,2026-04-11,2027-09-24,9,163.47,1471.23,Damaged,Biohazard Disposal,Completed,EMP013,WH-A,Broken container
WR001289,INV003348,MED090296,BAT596856,2025-05-26,2025-05-19,193,474.62,91601.66,Expired,Return to Supplier,Completed,EMP009,WH-A,Expired stock removed
WR001290,INV001660,MED101880,BAT996151,2026-06-07,2025-02-10,100,5.58,558.0,Overstock,Recycling,Completed,EMP003,WH-D,Excess inventory
WR001291,INV001227,MED117005,BAT977504,2026-04-30,2027-03-19,169,596.98,100889.62,Damaged,Return to Supplier,Completed,EMP014,WH-B,Broken container
WR001292,INV001685,MED081415,BAT779865,2026-05-26,2026-01-02,196,309.76,60712.96,Damaged,Recycling,Completed,EMP020,WH-A,Packaging damaged
WR001293,INV000988,MED009495,BAT778058,2026-02-22,2027-05-29,22,51.3,1128.6,Recalled,Return to Supplier,Completed,EMP012,WH-A,Safety recall
WR001294,INV001499,MED039375,BAT574214,2026-05-11,2025-08-23,61,231.68,14132.48,Expired,Return to Supplier,Completed,EMP006,WH-D,Expired stock removed
WR001295,INV002227,MED072830,BAT887854,2026-07-08,2027-07-24,115,84.67,9737.05,Recalled,Incineration,Completed,EMP010,WH-B,Manufacturer recall
WR001296,INV002042,MED106925,BAT945365,2026-07-21,2026-09-30,31,75.37,2336.47,Expired,Return to Supplier,Completed,EMP003,WH-B,Medicine expired
WR001297,INV001494,MED018660,BAT350369,2026-07-21,2027-05-02,55,510.51,28078.05,Expired,Return to Supplier,Completed,EMP002,WH-A,Expired stock removed
WR001298,INV004485,MED047886,BAT857682,2026-05-21,2027-05-31,200,562.91,112582.0,Recalled,Return to Supplier,Completed,EMP006,WH-C,Manufacturer recall
WR001299,INV000418,MED063840,BAT674122,2026-05-03,2025-10-02,164,130.98,21480.72,Expired,Return to Supplier,Completed,EMP009,WH-B,Medicine expired
WR001300,INV003184,MED093205,BAT810333,2026-02-18,2027-08-03,27,74.63,2015.01,Recalled,Biohazard Disposal,Completed,EMP011,WH-E,Safety recall
WR001301,INV002557,MED092075,BAT457383,2026-06-23,2027-01-11,22,63.53,1397.66,Overstock,Incineration,Completed,EMP019,WH-D,Low demand
WR001302,INV002850,MED098468,BAT178025,2026-04-10,2026-07-22,17,546.91,9297.47,Recalled,Return to Supplier,Completed,EMP013,WH-C,Safety recall
WR001303,INV003402,MED045506,BAT715389,2026-07-04,2026-10-10,81,523.14,42374.34,Overstock,Biohazard Disposal,Completed,EMP013,WH-D,Low demand
WR001304,INV000821,MED074285,BAT620021,2026-05-24,2025-10-07,14,282.59,3956.26,Overstock,Recycling,Pending,EMP018,WH-C,Low demand
WR001305,INV000736,MED021681,BAT151047,2026-07-21,2026-12-11,9,330.56,2975.04,Expired,Incineration,Completed,EMP009,WH-D,Medicine expired
WR001306,INV001770,MED014089,BAT157590,2026-02-06,2027-02-24,134,378.52,50721.68,Damaged,Biohazard Disposal,Completed,EMP009,WH-A,Packaging damaged
WR001307,INV003883,MED114242,BAT246274,2026-07-21,2029-05-15,102,115.33,11763.66,Expired,Return to Supplier,Completed,EMP003,WH-C,Medicine expired
WR001308,INV000368,MED000613,BAT659711,2026-07-16,2027-07-18,190,535.74,101790.6,Damaged,Return to Supplier,Completed,EMP012,WH-B,Packaging damaged
WR001309,INV003414,MED079226,BAT812549,2026-05-02,2028-03-24,113,565.44,63894.72,Recalled,Biohazard Disposal,Completed,EMP008,WH-B,Safety recall
WR001310,INV003297,MED032858,BAT290955,2026-03-04,2027-04-05,114,462.55,52730.7,Overstock,Biohazard Disposal,Completed,EMP018,WH-A,Low demand
WR001311,INV003311,MED021439,BAT947158,2026-05-19,2028-03-05,68,598.76,40715.68,Damaged,Return to Supplier,Completed,EMP004,WH-A,Packaging damaged
WR001312,INV003893,MED050587,BAT640610,2026-07-21,2027-11-08,116,53.04,6152.64,Expired,Biohazard Disposal,Completed,EMP014,WH-C,Expired stock removed
WR001313,INV001981,MED065597,BAT787890,2026-02-05,2025-02-20,144,273.2,39340.8,Overstock,Return to Supplier,Completed,EMP013,WH-D,Excess inventory
WR001314,INV003774,MED100738,BAT321751,2026-04-29,2027-04-12,183,15.17,2776.11,Damaged,Recycling,Completed,EMP006,WH-B,Packaging damaged
WR001315,INV003509,MED069322,BAT477127,2025-04-02,2024-12-07,130,481.07,62539.1,Expired,Biohazard Disposal,Completed,EMP008,WH-C,Expired stock removed
WR001316,INV001904,MED022038,BAT817002,2026-04-30,2026-04-22,158,252.35,39871.3,Expired,Biohazard Disposal,Completed,EMP018,WH-A,Expired stock removed
WR001317,INV000417,MED048347,BAT412534,2026-02-15,2026-08-18,55,89.12,4901.6,Contaminated,Incineration,Completed,EMP007,WH-E,Contaminated during storage
WR001318,INV004451,MED067574,BAT764773,2026-06-04,2025-07-05,39,392.55,15309.45,Expired,Biohazard Disposal,Completed,EMP006,WH-B,Expired stock removed
WR001319,INV001684,MED007250,BAT937167,2026-05-17,2026-04-15,111,262.72,29161.92,Expired,Biohazard Disposal,Completed,EMP003,WH-C,Medicine expired
WR001320,INV000543,MED023737,BAT906519,2026-06-17,2025-11-22,156,176.82,27583.92,Damaged,Recycling,Completed,EMP003,WH-B,Broken container
WR001321,INV004898,MED040024,BAT503897,2026-04-30,2026-03-06,177,166.58,29484.66,Damaged,Incineration,Completed,EMP009,WH-E,Broken container
WR001322,INV003676,MED081004,BAT402012,2026-07-21,2028-04-09,86,46.57,4005.02,Expired,Incineration,Completed,EMP020,WH-A,Expired stock removed
WR001323,INV003957,MED011298,BAT644519,2026-05-18,2025-07-15,176,73.87,13001.12,Expired,Biohazard Disposal,Completed,EMP001,WH-E,Medicine expired
WR001324,INV000152,MED005785,BAT155843,2026-05-23,2028-01-27,3,596.74,1790.22,Damaged,Incineration,Completed,EMP019,WH-C,Packaging damaged
WR001325,INV004151,MED014536,BAT100572,2026-07-21,2027-10-27,49,543.29,26621.21,Expired,Biohazard Disposal,Completed,EMP003,WH-E,Medicine expired
WR001326,INV000902,MED136325,BAT601515,2026-07-21,2026-12-23,81,39.99,3239.19,Expired,Recycling,Completed,EMP005,WH-B,Medicine expired
WR001327,INV002837,MED063755,BAT444770,2026-01-24,2027-10-14,21,191.87,4029.27,Damaged,Incineration,Completed,EMP008,WH-E,Packaging damaged
WR001328,INV004062,MED117420,BAT558589,2026-07-21,2027-10-06,46,396.12,18221.52,Expired,Recycling,Completed,EMP003,WH-C,Expired stock removed
WR001329,INV004355,MED018474,BAT885890,2026-07-21,2027-02-16,120,402.36,48283.2,Expired,Incineration,Pending,EMP019,WH-A,Medicine expired
WR001330,INV003882,MED066478,BAT200645,2026-04-19,2025-11-04,110,435.72,47929.2,Expired,Recycling,Completed,EMP018,WH-B,Medicine expired
WR001331,INV002003,MED049277,BAT974002,2026-06-24,2025-05-18,58,301.96,17513.68,Expired,Biohazard Disposal,Completed,EMP004,WH-A,Medicine expired
WR001332,INV004137,MED093507,BAT377497,2026-05-23,2024-11-19,57,246.39,14044.23,Damaged,Recycling,Completed,EMP001,WH-B,Broken container
WR001333,INV000804,MED032913,BAT216335,2026-07-21,2027-07-28,181,333.31,60329.11,Expired,Incineration,Completed,EMP017,WH-E,Expired stock removed
WR001334,INV001156,MED055382,BAT839056,2026-03-10,2027-03-24,156,362.63,56570.28,Overstock,Incineration,Completed,EMP013,WH-C,Excess inventory
WR001335,INV002331,MED064600,BAT758864,2026-05-06,2026-05-19,199,12.41,2469.59,Overstock,Incineration,Completed,EMP009,WH-E,Excess inventory
WR001336,INV004283,MED042084,BAT546626,2026-03-01,2028-01-13,36,559.47,20140.92,Overstock,Return to Supplier,Completed,EMP003,WH-D,Excess inventory
WR001337,INV003370,MED117451,BAT812220,2026-06-24,2029-01-13,187,386.8,72331.6,Overstock,Recycling,Completed,EMP007,WH-B,Low demand
WR001338,INV004297,MED039296,BAT638372,2026-03-14,2027-10-07,8,373.2,2985.6,Overstock,Recycling,Completed,EMP020,WH-C,Excess inventory
WR001339,INV002517,MED061037,BAT838754,2025-11-10,2025-10-04,184,496.5,91356.0,Expired,Return to Supplier,Pending,EMP001,WH-B,Expired stock removed
WR001340,INV004250,MED014992,BAT785270,2025-09-09,2025-05-08,113,339.92,38410.96,Expired,Biohazard Disposal,Completed,EMP017,WH-C,Expired stock removed
WR001341,INV004331,MED096678,BAT108795,2026-05-14,2025-12-31,33,321.05,10594.65,Recalled,Return to Supplier,Completed,EMP020,WH-A,Manufacturer recall
WR001342,INV002219,MED117163,BAT630228,2026-07-21,2027-09-18,114,596.26,67973.64,Expired,Return to Supplier,Completed,EMP005,WH-B,Expired stock removed
WR001343,INV002752,MED063047,BAT511475,2026-04-23,2028-06-04,3,308.12,924.36,Damaged,Recycling,Completed,EMP005,WH-E,Packaging damaged
WR001344,INV001162,MED047718,BAT492041,2026-01-31,2027-06-18,108,564.31,60945.48,Recalled,Biohazard Disposal,Completed,EMP003,WH-E,Safety recall
WR001345,INV002990,MED074145,BAT410286,2026-06-02,2028-07-04,133,17.96,2388.68,Damaged,Return to Supplier,Completed,EMP017,WH-D,Broken container
WR001346,INV004458,MED037905,BAT411467,2026-04-11,2025-12-19,93,581.3,54060.9,Overstock,Biohazard Disposal,Completed,EMP007,WH-E,Low demand
WR001347,INV001793,MED135256,BAT752788,2026-04-18,2026-07-23,108,329.82,35620.56,Damaged,Incineration,Completed,EMP007,WH-E,Broken container
WR001348,INV000755,MED094429,BAT731347,2026-07-18,2027-06-29,172,576.08,99085.76,Contaminated,Return to Supplier,Completed,EMP017,WH-C,Quality issue
WR001349,INV000408,MED121278,BAT597923,2026-02-10,2024-10-31,26,543.18,14122.68,Expired,Incineration,Completed,EMP013,WH-B,Expired stock removed
WR001350,INV004065,MED065358,BAT254891,2026-07-17,2028-05-13,194,234.56,45504.64,Contaminated,Return to Supplier,Completed,EMP012,WH-C,Contaminated during storage
WR001351,INV001478,MED067021,BAT688971,2026-01-27,2026-10-26,103,28.77,2963.31,Damaged,Biohazard Disposal,Completed,EMP007,WH-D,Broken container
WR001352,INV000200,MED107842,BAT336633,2026-07-13,2025-12-03,171,431.83,73842.93,Damaged,Recycling,Completed,EMP016,WH-A,Broken container
WR001353,INV004926,MED033066,BAT223137,2026-03-08,2027-12-26,5,243.39,1216.95,Overstock,Recycling,Completed,EMP005,WH-B,Low demand
WR001354,INV002269,MED093002,BAT111631,2026-05-28,2028-03-04,11,391.64,4308.04,Damaged,Incineration,Completed,EMP016,WH-A,Packaging damaged
WR001355,INV002356,MED009402,BAT652137,2026-02-04,2028-06-25,91,111.65,10160.15,Overstock,Return to Supplier,Completed,EMP013,WH-B,Excess inventory
WR001356,INV000662,MED028373,BAT821255,2026-04-12,2025-11-28,127,298.36,37891.72,Contaminated,Incineration,Completed,EMP003,WH-C,Contaminated during storage
WR001357,INV003619,MED100897,BAT284523,2026-03-15,2026-11-30,104,407.91,42422.64,Overstock,Incineration,Completed,EMP013,WH-E,Low demand
WR001358,INV003729,MED090536,BAT124847,2026-02-23,2028-01-16,40,499.31,19972.4,Overstock,Incineration,Pending,EMP017,WH-B,Low demand
WR001359,INV000383,MED078176,BAT218423,2026-02-05,2027-12-29,49,394.71,19340.79,Contaminated,Return to Supplier,Completed,EMP018,WH-E,Contaminated during storage
WR001360,INV001348,MED129844,BAT690730,2026-07-21,2026-10-20,65,374.42,24337.3,Expired,Return to Supplier,Completed,EMP010,WH-C,Medicine expired
WR001361,INV003255,MED101178,BAT556210,2026-05-09,2026-02-27,170,379.4,64498.0,Overstock,Recycling,Completed,EMP005,WH-E,Low demand
WR001362,INV002151,MED033492,BAT695379,2026-07-21,2027-02-04,79,22.47,1775.13,Expired,Biohazard Disposal,Completed,EMP005,WH-C,Medicine expired
WR001363,INV000392,MED018604,BAT740524,2026-05-01,2026-02-16,158,133.28,21058.24,Expired,Return to Supplier,Completed,EMP013,WH-C,Medicine expired
WR001364,INV001257,MED037265,BAT481220,2026-04-28,2025-09-15,48,306.91,14731.68,Recalled,Biohazard Disposal,Completed,EMP010,WH-E,Manufacturer recall
WR001365,INV000259,MED078124,BAT409783,2026-07-21,2027-01-12,83,212.26,17617.58,Expired,Recycling,Completed,EMP004,WH-E,Expired stock removed
