Inventory_ID,Medicine_ID,Supplier_ID,Category_ID,Manufacturing_Date,Expiry_Date,Last_Restock_Date,Quantity_In_Stock,Unit_Cost,Selling_Price,Inventory_Value,Potential_Sales_Value,Potential_Gross_Profit,Total_Revenue,Total_Quantity_Sold,Revenue_per_Transaction,Revenue_per_Unit_Sold,Total_Waste_Value,Total_Quantity_Wasted,Waste_Percentage,Waste_Cost_Ratio,Profit_per_Unit,Profit_Margin_Percentage,Markup_Percentage,Inventory_ROI,Cost_to_Revenue_Ratio,Days_to_Expiry,Inventory_Age_Days,Days_Since_Last_Restock,Stock_Difference,Stock_Coverage_Ratio,Low_Stock_Flag,Overstock_Flag,Out_of_Stock_Flag,Near_Expiry_Flag,ABC_Class,Movement_Type,Waste_Risk,Supplier_Risk,Business_Priority,Inventory_Criticality,Stock_Priority,Executive_Priority,Inventory_Health_Score,Sales_Performance_Score,Supplier_Performance_Index,Executive_Risk_Score
INV001955,MED039319,SUP0056,CAT005,2025-10-24,2027-12-13,2026-03-24,580,275.07,332.08,159540.6,192606.4,33065.79999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.00999999999999,17.17,20.73,-100.0,0.0,498,282,131,390,3.0526315789473686,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,31.59,83.0,70.01
INV003491,MED053809,SUP0002,CAT015,2024-12-02,2027-05-21,2025-02-25,702,227.25,307.15,159529.5,215619.3,56089.79999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89999999999998,26.01,35.16,-100.0,0.0,292,608,523,565,5.124087591240876,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Low,100,53.27,82.0,80.94
INV004700,MED047172,SUP0037,CAT003,2023-08-02,2025-04-23,2023-09-16,705,226.27,286.41,159520.35,201919.05,42398.70000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.140000000000015,21.0,26.58,-100.0,0.0,-466,1096,1051,601,6.778846153846154,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,40.42,73.0,62.85
INV004509,MED010626,SUP0030,CAT003,2024-08-15,2025-08-10,2024-12-22,406,392.87,489.57,159505.22,198765.42,39260.19999999998,0.0,0.0,0.0,0.0,41251.35,105.0,25.86206896551724,0.2586206896551724,96.7,19.75,24.61,-100.0,0.0,-357,717,588,249,2.5859872611464967,0,0,0,1,A,Medium Moving,High,Medium,Low,Critical,Sell Immediately,Medium,80,37.6,71.0,62.93
INV000485,MED079591,SUP0028,CAT015,2025-11-27,2027-08-19,2026-04-18,380,419.68,506.28,159478.4,192386.4,32908.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.59999999999997,17.11,20.63,-100.0,0.0,382,248,106,237,2.657342657342657,0,0,0,0,A,Medium Moving,Low,Low,Low,High,Healthy Stock,Medium,100,31.44,87.0,74.05
INV002433,MED106797,SUP0027,CAT015,2025-07-17,2028-01-03,2025-12-06,374,425.32,524.01,159069.68,195979.74,36910.06,0.0,0.0,0.0,0.0,44233.28,104.0,27.807486631016044,0.2780748663101604,98.69,18.83,23.2,-100.0,0.0,519,381,239,234,2.6714285714285717,0,0,0,0,A,Medium Moving,High,Medium,Low,High,Healthy Stock,Medium,100,35.45,86.0,71.14
INV003775,MED013832,SUP0008,CAT003,2026-05-10,2028-01-30,2026-06-27,398,399.65,509.93,159060.69999999998,202952.14,43891.44000000003,0.0,0.0,0.0,0.0,39965.0,100.0,25.125628140703515,0.2512562814070352,110.28000000000004,21.63,27.59,-100.0,0.0,546,84,36,331,5.940298507462686,0,1,0,0,A,Medium Moving,High,High,Low,High,Reduce Inventory,Medium,100,42.02,81.0,73.09
INV004580,MED005858,SUP0033,CAT015,2025-10-10,2027-08-31,2026-01-03,580,274.24,371.75,159059.2,215615.0,56555.79999999999,0.0,0.0,0.0,0.0,13712.0,50.0,8.620689655172415,0.0862068965517241,97.51,26.23,35.56,-100.0,0.0,394,296,211,431,3.8926174496644297,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Low,100,53.92,88.0,80.78
INV002704,MED084310,SUP0043,CAT015,2023-10-04,2026-09-18,2023-10-30,317,501.7,626.39,159038.9,198565.63,39526.73000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.69,19.91,24.85,-100.0,0.0,47,1033,1007,138,1.770949720670391,0,0,0,1,A,Medium Moving,Low,Low,Low,Critical,Sell Immediately,Medium,80,37.96,81.0,68.44
INV000707,MED040393,SUP0064,CAT006,2024-11-19,2027-06-07,2025-01-04,791,200.93,264.6,158935.63,209298.6,50362.97,0.0,0.0,0.0,0.0,8439.06,42.0,5.3097345132743365,0.0530973451327433,63.670000000000016,24.06,31.69,-100.0,0.0,309,621,575,686,7.533333333333333,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,48.01,85.0,75.26
INV004288,MED096627,SUP0021,CAT015,2024-07-17,2026-12-04,2024-09-29,306,519.16,649.88,158862.96,198863.28,40000.32000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.72000000000003,20.11,25.18,-100.0,0.0,124,746,672,131,1.7485714285714289,0,0,0,0,A,Medium Moving,Low,High,Low,High,Healthy Stock,Medium,100,38.42,67.0,73.5
INV002055,MED049976,SUP0062,CAT015,2025-04-02,2027-08-20,2025-06-29,701,226.56,281.97,158818.56,197660.97000000003,38842.41000000003,640.22,1.0,640.22,640.22,3851.52,17.0,2.4216524216524213,0.0242510699001426,55.410000000000025,19.65,24.46,-99.5968859055264,248.06872637530847,383,487,399,593,6.4907407407407405,0,1,0,0,A,Fast Moving,Low,Low,Low,High,Reduce Inventory,Low,90,70.06,86.0,83.56
INV000872,MED059138,SUP0051,CAT003,2024-06-28,2026-09-16,2024-11-02,432,367.59,472.97,158798.87999999998,204323.04,45524.16000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.38000000000004,22.28,28.67,-100.0,0.0,45,765,638,278,2.805194805194805,0,0,0,1,A,Medium Moving,Low,Low,Low,Critical,Sell Immediately,Medium,80,43.57,72.0,69.05
INV001993,MED134191,SUP0061,CAT004,2026-04-30,2028-02-19,2026-07-20,423,375.27,512.8,158739.21,216914.4,58175.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.52999999999997,26.82,36.65,-100.0,0.0,566,94,13,371,8.134615384615385,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,55.61,72.0,76.76
INV000660,MED029252,SUP0049,CAT015,2026-04-20,2027-05-15,2026-07-20,854,185.83,243.78,158698.82,208188.12,49489.29999999999,0.0,0.0,0.0,0.0,19883.81,107.0,12.52927400468384,0.1252927400468384,57.94999999999999,23.77,31.18,-100.0,0.0,286,104,13,680,4.908045977011494,0,1,0,0,A,Medium Moving,Medium,Low,Low,High,Reduce Inventory,Medium,90,47.24,69.0,71.5
INV000218,MED133047,SUP0030,CAT003,2026-02-18,2028-01-09,2026-04-13,282,562.76,756.91,158698.32,213448.62,54750.29999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.15,25.65,34.5,-100.0,0.0,525,165,111,209,3.863013698630137,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,90,52.24,71.0,75.43
INV000772,MED041437,SUP0065,CAT015,2024-03-30,2025-04-24,2024-05-15,459,345.6,415.08,158630.40000000002,190521.72,31891.319999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.47999999999996,16.74,20.1,-100.0,0.0,-465,855,809,358,4.544554455445544,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,High,65,30.64,73.0,59.42
INV003240,MED063997,SUP0047,CAT006,2025-02-05,2026-04-01,2025-07-23,522,303.78,391.68,158573.15999999997,204456.96,45883.80000000002,721.72,1.0,721.72,721.72,0.0,0.0,0.0,0.0,87.90000000000003,22.44,28.94,-99.54486623082998,219.71562378761843,-123,543,375,456,7.909090909090909,0,1,0,1,A,Fast Moving,Low,Medium,Medium,Critical,Reduce Inventory,Medium,65,76.92,68.0,74.87
INV000120,MED118069,SUP0013,CAT015,2025-12-11,2027-10-02,2026-03-01,383,413.66,535.63,158431.78,205146.29,46714.51000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.96999999999996,22.77,29.49,-100.0,0.0,426,234,154,319,5.984375,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,100,44.7,88.0,78.84
INV004341,MED070109,SUP0067,CAT004,2025-10-19,2027-06-11,2025-11-06,782,202.57,261.28,158409.74,204320.96,45911.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.70999999999998,22.47,28.98,-100.0,0.0,313,287,269,728,14.48148148148148,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,44.05,78.0,73.62
INV002726,MED126970,SUP0040,CAT008,2025-02-14,2027-10-02,2025-08-09,879,179.96,229.58,158184.84,201800.82,43615.98000000001,0.0,0.0,0.0,0.0,1619.64,9.0,1.023890784982935,0.0102389078498293,49.620000000000005,21.61,27.57,-100.0,0.0,426,534,358,816,13.952380952380953,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,41.97,69.0,71.39
INV003901,MED024875,SUP0028,CAT004,2026-06-29,2028-12-15,2026-07-20,354,446.81,611.87,158170.74,216601.98,58431.24000000002,0.0,0.0,0.0,0.0,48255.48,108.0,30.508474576271187,0.3050847457627119,165.06,26.98,36.94,-100.0,0.0,866,34,13,261,3.806451612903226,0,1,0,0,A,Medium Moving,Critical,Low,Low,High,Reduce Inventory,Medium,100,56.1,87.0,78.11
INV003130,MED055196,SUP0064,CAT015,2024-04-20,2025-04-15,2024-07-29,871,181.42,247.68,158016.81999999998,215729.28,57712.46000000002,0.0,0.0,0.0,0.0,907.1,5.0,0.5740528128587831,0.0057405281285878,66.26000000000002,26.75,36.52,-100.0,0.0,-474,834,734,762,7.990825688073395,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,55.41,85.0,69.81
INV002436,MED014282,SUP0049,CAT005,2025-08-22,2026-10-16,2026-01-24,355,444.63,581.36,157843.65,206382.8,48539.15000000002,0.0,0.0,0.0,0.0,107536.55,263.0,74.08450704225352,0.6812852465081745,136.73000000000002,23.52,30.75,-100.0,0.0,75,345,190,170,1.9189189189189189,0,0,0,1,A,Medium Moving,Critical,Low,Low,Critical,Sell Immediately,High,80,46.62,69.0,58.55
INV000576,MED050076,SUP0052,CAT003,2024-02-28,2026-11-14,2024-08-13,789,199.81,265.55,157650.09,209518.95,51868.860000000015,0.0,0.0,0.0,0.0,44319.25,145.0,18.377693282636248,0.2811241655491602,65.74000000000001,24.76,32.9,-100.0,0.0,104,886,719,667,6.467213114754099,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,49.94,88.0,77.92
INV001998,MED066836,SUP0007,CAT003,2023-12-19,2026-02-06,2024-01-15,883,178.35,215.31,157483.05,190118.73,32635.680000000026,0.0,0.0,0.0,0.0,7134.0,40.0,4.530011325028313,0.0453001132502831,36.96000000000001,17.17,20.72,-100.0,0.0,-177,957,930,734,5.926174496644295,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,31.59,77.0,63.18
INV002265,MED119089,SUP0013,CAT005,2024-10-17,2026-12-06,2025-03-10,979,160.84,199.84,157462.36000000002,195643.36,38181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,19.52,24.25,-100.0,0.0,126,654,510,821,6.19620253164557,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,100,37.14,88.0,76.2
INV003367,MED063786,SUP0034,CAT015,2025-06-05,2027-09-23,2025-10-11,671,234.08,293.03,157067.68000000002,196623.13,39555.44999999995,0.0,0.0,0.0,0.0,2808.96,12.0,1.7883755588673622,0.0178837555886736,58.94999999999996,20.12,25.18,-100.0,0.0,417,423,295,547,5.411290322580645,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,38.45,88.0,76.39
INV003358,MED092149,SUP0012,CAT003,2026-04-01,2027-10-23,2026-07-20,677,231.95,306.78,157030.15,207690.06,50659.90999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.82999999999998,24.39,32.26,-100.0,0.0,447,123,13,646,21.83870967741936,0,1,0,0,A,Medium Moving,Low,High,Low,High,Reduce Inventory,Medium,100,48.96,73.0,78.09
INV003597,MED066600,SUP0034,CAT004,2025-04-08,2027-10-25,2025-07-22,728,215.65,278.47,156993.2,202726.16000000003,45732.96000000002,0.0,0.0,0.0,0.0,997.04,8.0,1.098901098901099,0.0063508483169971,62.82000000000002,22.56,29.13,-100.0,0.0,449,481,376,544,3.9565217391304346,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,44.24,88.0,78.52
INV000712,MED001036,SUP0051,CAT015,2025-03-28,2026-05-22,2025-06-11,304,516.35,636.17,156970.4,193395.68,36425.28,0.0,0.0,0.0,0.0,89328.55,173.0,56.9078947368421,0.5690789473684211,119.81999999999994,18.83,23.21,-100.0,0.0,-72,492,417,226,3.897435897435898,0,1,0,1,A,Medium Moving,Critical,Low,Medium,Critical,Reduce Inventory,High,65,35.45,72.0,52.42
INV003618,MED052338,SUP0044,CAT015,2025-06-12,2026-06-07,2025-11-24,346,453.07,571.2,156762.22,197635.2,40872.98000000001,0.0,0.0,0.0,0.0,34791.31,193.0,55.78034682080924,0.2219368289119661,118.13000000000004,20.68,26.07,-100.0,0.0,-56,416,251,174,2.011627906976744,0,0,0,1,A,Medium Moving,Critical,Low,Low,Critical,Sell Immediately,Medium,80,39.68,82.0,60.82
INV004186,MED028635,SUP0030,CAT004,2024-07-03,2025-07-28,2024-12-07,495,316.61,400.31,156721.95,198153.45,41431.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69999999999999,20.91,26.44,-100.0,0.0,-370,760,603,407,5.625,0,1,0,1,A,Medium Moving,Low,Medium,Medium,Critical,Reduce Inventory,Medium,65,40.2,71.0,62.47
INV000600,MED066216,SUP0013,CAT008,2024-02-18,2026-11-04,2024-06-26,359,436.52,545.82,156710.68,195949.38,39238.70000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.30000000000008,20.02,25.04,-100.0,0.0,94,896,767,278,4.432098765432099,0,1,0,0,A,Medium Moving,Low,Medium,Low,High,Reduce Inventory,Medium,100,38.18,88.0,76.56
INV002130,MED037543,SUP0036,CAT015,2025-01-21,2027-05-11,2025-05-27,276,567.01,684.84,156494.76,189015.84,32521.079999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.83000000000004,17.21,20.78,-100.0,0.0,282,558,432,137,1.985611510791367,0,0,0,0,A,Medium Moving,Low,Low,Low,High,Healthy Stock,Medium,100,31.66,85.0,73.83
INV000954,MED060107,SUP0058,CAT015,2024-03-17,2026-04-06,2024-04-18,494,316.64,440.28,156420.16,217498.32,61078.15999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.64,28.08,39.05,-100.0,0.0,-118,868,836,362,3.742424242424242,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,59.11,82.0,70.74
INV000416,MED122951,SUP0057,CAT015,2025-10-07,2028-06-23,2025-10-29,485,322.41,395.69,156368.85,191909.65,35540.79999999999,0.0,0.0,0.0,0.0,37399.56,116.0,23.91752577319588,0.2391752577319587,73.27999999999997,18.52,22.73,-100.0,0.0,691,299,277,420,7.461538461538462,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,34.76,84.0,67.68
INV002515,MED028585,SUP0023,CAT015,2024-06-02,2026-02-22,2024-06-20,548,285.27,391.75,156327.96,214679.0,58351.04000000001,868.6,1.0,868.6,868.6,0.0,0.0,0.0,0.0,106.48000000000002,27.18,37.33,-99.4443732266448,179.97692839051345,-161,791,773,452,5.708333333333333,0,1,0,1,A,Fast Moving,Low,High,Low,Critical,Reduce Inventory,Low,75,90.12,84.0,85.39
INV001217,MED109507,SUP0067,CAT003,2024-02-23,2026-04-13,2024-03-30,354,440.94,586.97,156092.76,207787.38,51694.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.03000000000003,24.88,33.12,-100.0,0.0,-111,891,855,154,1.77,0,0,0,1,A,Medium Moving,Low,Low,Low,Critical,Sell Immediately,Medium,80,50.27,78.0,72.29
INV000803,MED130968,SUP0029,CAT015,2026-04-27,2028-03-17,2026-05-21,287,543.18,728.62,155892.65999999997,209113.94,53221.28000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.44000000000003,25.45,34.14,-100.0,0.0,593,97,73,136,1.900662251655629,0,0,0,0,A,Medium Moving,Low,High,Low,High,Healthy Stock,Medium,100,51.7,77.0,79.64
INV004332,MED100791,SUP0070,CAT010,2025-06-28,2028-05-13,2025-09-17,263,591.72,775.27,155622.36000000002,203896.01,48273.65,543.22,2.0,543.22,271.61,46154.16,78.0,29.433962264150946,0.2965779467680608,183.54999999999995,23.68,31.02,-99.65093705043414,286.4812783034498,650,400,319,103,1.64375,0,0,0,0,A,Fast Moving,High,Low,Low,High,Healthy Stock,Low,100,80.65,86.0,86.71
INV003065,MED103167,SUP0074,CAT015,2024-10-28,2025-10-23,2025-03-18,287,541.99,730.65,155551.13,209696.55,54145.419999999984,0.0,0.0,0.0,0.0,85634.42,158.0,55.05226480836237,0.5505226480836236,188.66,25.82,34.81,-100.0,0.0,-283,643,502,163,2.314516129032258,0,0,0,1,A,Medium Moving,Critical,Low,Low,Critical,Sell Immediately,Medium,80,52.74,63.0,62.65
INV003531,MED105200,SUP0025,CAT005,2024-12-12,2026-09-03,2025-04-25,737,210.98,287.57,155492.25999999998,211939.09,56446.830000000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.59,26.63,36.3,-100.0,0.0,32,598,464,698,18.897435897435894,0,1,0,1,A,Medium Moving,Low,Medium,Low,Critical,Reduce Inventory,Medium,75,55.0,81.0,72.65
INV003984,MED044275,SUP0036,CAT003,2024-05-04,2027-01-19,2024-10-29,485,320.59,420.91,155486.15,204141.35,48655.20000000001,0.0,0.0,0.0,0.0,39111.98,122.0,25.15463917525773,0.2515463917525773,100.32000000000004,23.83,31.29,-100.0,0.0,170,820,642,329,3.108974358974359,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,47.39,85.0,75.56
INV003167,MED065218,SUP0059,CAT001,2024-04-10,2026-11-26,2024-08-18,502,309.34,399.72,155288.68,200659.44,45370.76000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.38000000000004,22.61,29.22,-100.0,0.0,116,844,714,435,7.492537313432836,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,100,44.38,83.0,77.98
INV001982,MED125114,SUP0070,CAT005,2023-09-16,2024-10-10,2024-02-19,810,191.71,257.19,155285.1,208323.9,53038.79999999999,1526.63,3.0,1526.63,508.8766666666667,19171.0,100.0,12.300123001230013,0.1234567901234567,65.47999999999999,25.46,34.16,-99.01688571537127,101.71757400286906,-661,1051,895,619,4.240837696335079,0,1,0,1,A,Fast Moving,Medium,Low,Low,Critical,Reduce Inventory,Low,75,88.17,86.0,83.16
INV004060,MED065171,SUP0001,CAT004,2026-04-19,2028-09-05,2026-07-20,782,198.5,256.89,155227.0,200887.98,45660.97999999998,0.0,0.0,0.0,0.0,26996.0,136.0,17.391304347826086,0.1739130434782608,58.38999999999999,22.73,29.42,-100.0,0.0,765,105,13,596,4.204301075268817,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,90,44.61,76.0,70.9
INV000699,MED081056,SUP0039,CAT004,2025-04-22,2026-10-14,2025-08-21,411,376.85,486.38,154885.35,199902.18,45016.82999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.52999999999996,22.52,29.06,-100.0,0.0,73,467,346,322,4.617977528089888,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,44.15,73.0,64.15
INV001938,MED113925,SUP0025,CAT015,2024-07-11,2025-07-06,2024-10-07,372,416.26,568.47,154848.72,211470.84,56622.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.21000000000004,26.78,36.57,-100.0,0.0,-392,752,664,226,2.547945205479452,0,0,0,1,A,Medium Moving,Low,Medium,Low,Critical,Sell Immediately,Medium,90,55.5,81.0,78.07
INV004216,MED056086,SUP0023,CAT015,2025-08-22,2026-09-16,2026-01-26,691,224.04,283.63,154811.63999999998,195988.33,41176.69,0.0,0.0,0.0,0.0,26436.72,118.0,17.0767004341534,0.170767004341534,59.59,21.01,26.6,-100.0,0.0,45,345,188,636,12.563636363636364,0,1,0,1,A,Medium Moving,High,High,Low,Critical,Reduce Inventory,Medium,75,40.46,84.0,65.45
INV000697,MED035303,SUP0037,CAT004,2023-10-26,2025-07-17,2024-04-04,411,376.62,524.1,154790.82,215405.1,60614.28,0.0,0.0,0.0,0.0,36155.52,96.0,23.35766423357664,0.2335766423357664,147.48000000000002,28.14,39.16,-100.0,0.0,-381,1011,850,329,5.012195121951219,0,1,0,1,A,Medium Moving,High,Low,Medium,Critical,Reduce Inventory,Medium,65,59.28,73.0,65.94
INV002496,MED096377,SUP0006,CAT015,2025-03-09,2026-07-02,2025-04-24,977,158.4,218.44,154756.80000000002,213415.88,58659.07999999999,0.0,0.0,0.0,0.0,26611.2,168.0,17.195496417604915,0.1719549641760491,60.03999999999999,27.49,37.9,-100.0,0.0,-31,511,465,901,12.855263157894736,0,1,0,1,A,Medium Moving,High,Medium,Low,Critical,Reduce Inventory,Medium,75,57.53,86.0,71.71
INV003879,MED130400,SUP0022,CAT004,2024-05-13,2026-07-02,2024-06-19,386,400.73,540.78,154681.78,208741.08,54059.29999999999,0.0,0.0,0.0,0.0,14426.28,36.0,9.32642487046632,0.0932642487046632,140.04999999999995,25.9,34.95,-100.0,0.0,-31,811,774,333,7.283018867924528,0,1,0,1,A,Medium Moving,Medium,Medium,Low,Critical,Reduce Inventory,Medium,75,52.93,87.0,71.43
INV004374,MED083496,SUP0021,CAT009,2024-02-12,2025-04-07,2024-04-13,402,384.25,468.37,154468.5,188284.74,33816.23999999999,0.0,0.0,0.0,0.0,71854.75,187.0,46.517412935323385,0.4651741293532338,84.12,17.96,21.89,-100.0,0.0,-482,902,841,299,3.9029126213592233,0,1,0,1,A,Medium Moving,Critical,High,Medium,Critical,Reduce Inventory,High,65,33.52,67.0,52.55
INV001904,MED022038,SUP0010,CAT004,2023-09-05,2026-04-22,2023-10-31,612,252.35,347.41,154438.19999999998,212614.92,58176.72000000003,0.0,0.0,0.0,0.0,39871.3,158.0,25.81699346405229,0.2581699346405229,95.06000000000004,27.36,37.67,-100.0,0.0,-102,1062,1006,565,13.02127659574468,0,1,0,1,A,Medium Moving,High,Medium,Low,Critical,Reduce Inventory,Medium,75,57.2,88.0,70.6
INV002255,MED075004,SUP0023,CAT005,2026-03-09,2028-11-23,2026-07-01,535,288.58,370.55,154390.3,198244.25,43853.95000000001,0.0,0.0,0.0,0.0,53098.72,184.0,34.39252336448598,0.3439252336448598,81.97000000000003,22.12,28.4,-100.0,0.0,844,146,32,418,4.572649572649572,0,1,0,0,A,Medium Moving,Critical,High,Low,High,Reduce Inventory,Medium,100,43.19,84.0,72.56
INV001158,MED068059,SUP0052,CAT005,2023-11-09,2025-07-01,2024-03-27,745,207.21,282.57,154371.45,210514.65,56143.19999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.35999999999999,26.67,36.37,-100.0,0.0,-397,997,858,664,9.197530864197532,0,1,0,1,A,Medium Moving,Low,Low,Low,Critical,Reduce Inventory,Medium,75,55.17,88.0,73.76
INV004011,MED000206,SUP0034,CAT015,2025-07-13,2027-10-31,2025-11-28,921,167.37,222.9,154147.77000000002,205290.9,51143.129999999976,0.0,0.0,0.0,0.0,28118.16,168.0,18.241042345276878,0.1824104234527687,55.53,24.91,33.18,-100.0,0.0,455,385,247,850,12.971830985915492,0,1,0,0,A,Medium Moving,High,Low,Low,High,Reduce Inventory,Medium,100,50.35,88.0,78.09
INV000444,MED110226,SUP0041,CAT003,2025-07-31,2026-10-24,2025-09-23,436,353.3,442.42,154038.80000000002,192895.12,38856.31999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.12,20.14,25.23,-100.0,0.0,83,367,313,245,2.282722513089005,0,0,0,1,A,Medium Moving,Low,Medium,Low,Critical,Sell Immediately,Medium,80,38.51,68.0,66.68
INV003687,MED104877,SUP0053,CAT005,2026-07-07,2028-03-28,2026-07-20,342,450.4,606.68,154036.8,207484.56,53447.75999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.27999999999997,25.76,34.7,-100.0,0.0,604,26,13,242,3.42,0,1,0,0,A,Medium Moving,Low,Low,Low,High,Reduce Inventory,Medium,90,52.52,72.0,75.68
INV001889,MED074716,SUP0048,CAT002,2026-06-21,2027-11-13,2026-07-20,261,590.07,813.11,154008.27000000002,212221.71,58213.43999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.04,27.43,37.8,-100.0,0.0,468,42,13,118,1.8251748251748248,0,0,0,0,A,Medium Moving,Low,Low,Low,High,Healthy Stock,Low,100,57.37,76.0,81.48
INV002005,MED098460,SUP0041,CAT015,2026-01-23,2028-04-12,2026-04-13,638,241.37,320.28,153994.06,204338.64,50344.57999999999,0.0,0.0,0.0,0.0,30171.25,125.0,19.59247648902821,0.1959247648902821,78.90999999999997,24.64,32.69,-100.0,0.0,619,191,111,567,8.985915492957746,0,1,0,0,A,Medium Moving,High,Medium,Low,High,Reduce Inventory,Medium,90,49.59,68.0,71.12
INV003659,MED021627,SUP0034,CAT003,2025-04-08,2027-11-24,2025-08-21,431,357.19,456.73,153948.88999999998,196850.63,42901.74000000002,512.94,1.0,512.94,512.94,0.0,0.0,0.0,0.0,99.54000000000002,21.79,27.87,-99.6668114982836,300.130405115608,479,481,346,363,6.338235294117647,0,1,0,0,A,Fast Moving,Low,Low,Low,High,Reduce Inventory,Low,100,74.86,88.0,89.4
INV004035,MED096086,SUP0021,CAT003,2024-10-13,2027-07-30,2025-01-30,370,416.03,526.13,153931.09999999998,194668.1,40737.00000000003,0.0,0.0,0.0,0.0,32034.31,77.0,20.81081081081081,0.2081081081081081,110.10000000000002,20.93,26.46,-100.0,0.0,362,658,549,312,6.379310344827586,0,1,0,0,A,Medium Moving,High,High,Low,High,Reduce Inventory,Medium,90,40.25,67.0,67.52
INV004112,MED103376,SUP0064,CAT015,2025-10-23,2027-11-12,2026-03-16,266,578.54,694.78,153891.63999999998,184811.48,30919.84,1396.24,3.0,1396.24,465.41333333333336,0.0,0.0,0.0,0.0,116.24,16.73,20.09,-99.09271224869656,110.21861571076604,467,283,139,87,1.4860335195530727,0,0,0,0,A,Fast Moving,Low,Low,Low,High,Healthy Stock,Low,100,66.95,85.0,86.18
INV003097,MED037937,SUP0060,CAT015,2025-02-12,2026-07-07,2025-06-23,798,192.76,255.23,153822.47999999998,203673.54,49851.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.47,24.48,32.41,-100.0,0.0,-26,536,405,760,21.0,0,1,0,1,A,Medium Moving,Low,Low,Medium,Critical,Reduce Inventory,Medium,65,49.23,69.0,65.33
